MessageID,MessageType,MessageBody,Timestamp
"470","sent","gotta visit the fam and shit","1320041063"
"665","sent","imma get to bed though","1322372973"
"2755","recieved","ah mmk my bad","1367298502"
"1393","recieved","thanks...","1329103722"
"1941","recieved","yo dude","1335766132"
"924","sent","i like shit such as cheesecake, but theres a special kind","1325545721"
"1307","sent","but yeah, im gonna buy extras and hustle em, cuz this will sell out","1328764110"
"2244","recieved","ok i said 1 mile man","1341886081"
"752","recieved","i ended up at some random persons","1322934459"
"48","sent","yeah, thats good stuff","1309134050"
"471","sent","but if i find somethin, ill let you know","1320041081"
"666","sent","night niggy!","1322372976"
"1394","sent","dude put up the 2011 exam finished, i can send you the 2008 one too i used to study w/ last semester","1329103737"
"2756","recieved","yo happy birthday m man","1367731292"
"1942","sent","wassup broski","1335766374"
"1308","recieved","either way. it'd be sick","1328764113"
"2245","recieved","not 1000 haha","1341886083"
"753","recieved","but there were some gorgeous girls there","1322934466"
"667","recieved","peace dude","1322372988"
"472","sent","towards end of the week i should get some events lined up","1320041089"
"925","recieved","hmmm... cheesecake. which kind?","1325545750"
"302","recieved","same here man","1314133491"
"1395","sent","come to graing ill teach you quantum from ground up","1329103745"
"2757","recieved","my*","1367731294"
"1309","sent","yeeee nigguh!","1328764741"
"926","sent","http://easteuropeanfood.about.com/od/polishdesserts/r/Traditional-Cheesecake.htm","1325545773"
"1943","recieved","nm man. what's good","1335766474"
"754","sent","lol good shit!","1322934474"
"668","recieved","dude i havent started the homework","1322531305"
"2246","sent","hahahaha","1341886089"
"303","recieved","whats your address btw. i might stop by","1314133506"
"323","recieved","hopefully ill see you later then man. peace.","1314133909"
"50","recieved","what's that?","1309134253"
"301","sent","im trying to up my learning game this semester","1314133480"
"927","sent","the polish kind","1325545779"
"2758","sent","Yoo fshoo","1367731851"
"49","sent","my ex roommate is part of the classconnect team","1309134066"
"1310","recieved","yo u know anyone who knows javascript?","1328770236"
"1396","recieved","u already did","1329103749"
"1944","sent","nm, chillin","1335766524"
"755","recieved","yeah it was fun","1322934583"
"669","recieved","is it harfd?","1322531306"
"2247","sent","do 1.1 for good measure","1341886100"
"51","sent","the comptetition to blackboard learning system","1309134415"
"304","sent","2nd and white!","1314133513"
"1397","recieved","im here","1329103797"
"324","recieved","yo maciek. i need some ideas for good shots","1314315694"
"2759","recieved","you get some partying in?","1367731873"
"756","recieved","wanna hit the books today tho?","1322934590"
"928","sent","hahahaha","1325545782"
"1945","sent","eating a sandwich, trying to do hw lolz","1335766530"
"1311","recieved","thats on facebook right now","1328770246"
"305","recieved","wanna stop by my place first? or you busy busy ","1314133529"
"325","sent","shots?","1314315992"
"2248","recieved","haha gotcha man","1341886243"
"52","sent","its gonna be pretty bitchen.","1309134426"
"1398","recieved","how long u gonna be here?","1329103800"
"929","sent","or you can try your hand at apple pastrys","1325545794"
"670","recieved","hard*","1322531308"
"1312","sent","hmm","1328770278"
"53","recieved","nice nice","1309134435"
"2760","sent","Joes yeeee","1367731966"
"757","sent","lol ill have to, mp5 is creepin up my ass","1322935898"
"326","sent","tequila?","1314315993"
"671","sent","its um","1322531337"
"1946","recieved","haha nice","1335766621"
"2249","recieved","sup dude","1343186240"
"306","sent","oh im busy","1314133550"
"1399","recieved","????","1329104057"
"1313","sent","lemme hit up my leet broskis","1328770314"
"758","recieved","no goin out this weekend?","1323229248"
"930","recieved","u know what rugelach is?","1325545809"
"2761","recieved","haha have fun man","1367731977"
"307","sent","im in 212, then i gotta hop on to d chi for a 190 textbook","1314133568"
"1947","recieved","i'm cleaning and buying furniture...","1335766626"
"672","sent","tricky","1322531338"
"327","recieved","i mean for girls","1314315998"
"54","recieved","yo dude are you taking 290 next semester?","1309279477"
"2250","sent","nm man","1343186351"
"308","recieved","gimme your address then. ill stop by","1314133576"
"1314","recieved","k","1328770324"
"1400","sent","im downstairs imma be he3re a while","1329104092"
"2762","recieved","survive last night my man?","1367774774"
"1948","sent","oh shit","1335766647"
"55","sent","lol, im taking 190","1309293910"
"931","sent","i googled it, we have something similar","1325545843"
"673","sent","i finished it over break","1322531341"
"2251","sent","i've got a phone interview with a facebook hr recruiter on monday","1343186362"
"759","sent","hell no!","1323229580"
"1315","sent","whatr you lookin to do?","1328770333"
"328","sent","malibu","1314316004"
"760","sent","its finals week niggy","1323229588"
"1401","sent","until i finish 210 and understand it","1329104099"
"2763","sent","thank god goose hangovers are very mild haha","1367774794"
"1949","sent","ikea.com?\","1335766649"
"56","recieved","ohh my bad","1309293935"
"932","recieved","its eastern european i think so yeah","1325545857"
"329","sent","and UV blue","1314316012"
"674","sent","im helping my roomie on it now at grainger","1322531348"
"2252","sent","i'm brushin up on my codez","1343186369"
"1316","recieved","im workin on something real simple","1328770350"
"933","recieved","nvm. french.","1325545866"
"1402","recieved","imma finish 210 homework and prelab","1329104105"
"2764","recieved","loool. i know all about that","1367774833"
"57","sent","hey rod","1311047561"
"761","sent","i already feel the burn, crankin out this MP","1323229597"
"1950","recieved","nah amazon","1335766678"
"310","recieved","nice nice","1314133605"
"330","sent","thats all they every want to drink","1314316018"
"1403","recieved","then ill come down. is that cool?","1329104111"
"675","recieved","u gonna be up late?","1322531357"
"309","sent","208 e white","1314133585"
"2253","recieved","nice nice","1343186377"
"311","sent","ill be there a little later, mabe 530","1314133607"
"2765","recieved","congrats on survivin 21 years haha. ","1367774841"
"1317","recieved","and i can't get it to work right","1328770353"
"1951","sent","nice","1335766689"
"331","recieved","lol","1314316022"
"1404","sent","yeah thats cool my nigguh","1329104149"
"934","recieved","but they steal everything","1325545870"
"2254","recieved","glad you're doin well for yourself","1343186390"
"763","sent","yeah man, i hope","1323229689"
"762","recieved","u got this bro","1323229619"
"1318","recieved","i just don't know javascript and its a small thing","1328770358"
"2766","sent","haha","1367774848"
"676","sent","idk depends","1322531380"
"332","sent","lol, that wasnt so hard was it?","1314316044"
"1952","recieved","yeah, better furniture at good price","1335766699"
"59","recieved","sup man","1311047605"
"313","recieved","you know who i ran into today","1314133618"
"1405","sent","bring that 210 prelab!","1329104152"
"2255","sent","lol","1343186397"
"58","sent","whats up?","1311047564"
"1319","sent","they either dont know or appear to be afk","1328770469"
"936","recieved","ohhh i see.","1325545878"
"935","sent","jewish*","1325545871"
"677","sent","its my friends birthday today, i doubt im going out though","1322531394"
"2106","recieved","lol you have kordians id?","1337562160"
"312","recieved","mmk. ill stop by around 6","1314133614"
"1953","recieved","she's beautiful","1335766741"
"678","recieved","shit im screwed. i gotta finish this paper too","1322531396"
"764","sent","hahaha","1323229690"
"765","recieved","weekend after finals u still gonna be around?","1323229701"
"190","sent","we got a whole crew","1313515195"
"1126","sent","but yeah dude","1327282005"
"60","sent","nm chillin, excited to get back on campus","1311047623"
"2107","recieved","we gonnn get hammmm","1337562163"
"1042","sent","yeah same","1327115718"
"1954","recieved","http://www.amazon.com/OmniMount-Echo-50-Video-Espresso/dp/B001523EGY/ref=sr_1_2?s=electronics&ie=UTF8&qid=1335765707&sr=1-2","1335766769"
"191","recieved","damn dude lemme jump in with some of my boys","1313515210"
"1043","sent","we're just smokin some shit, he picked up a quad","1327115733"
"1127","sent","any dude can get a bid to any frat, you just gotta work it","1327282013"
"766","sent","hell no, i plan on leaving as soon as im done with them","1323230028"
"2108","sent","lol","1337562173"
"1955","sent","oooo","1335766789"
"1128","sent","the saturday after MIGHT be polish clubs apt crawl","1327282031"
"1044","recieved","nice","1327115751"
"2109","sent","i hope it works at den liquors, not enough balls to try it yet","1337562182"
"767","sent","i didnt even want to come back after winter break","1323230035"
"1956","sent","nice nice","1335766791"
"679","sent","lol","1322531420"
"680","sent","do work son","1322531422"
"768","recieved","lolll","1323230046"
"1129","sent","just maybe, ill find out tomrrow","1327282048"
"2110","recieved","lol man up","1337562194"
"193","sent","lol im down its a party either way","1313515220"
"1957","sent","i like","1335766792"
"681","sent","if youre a geometry wiz physics wont be bad","1322531439"
"1045","recieved","im still so damn tired from last night","1327115758"
"192","recieved","and a girl or two i might be goin with","1313515216"
"769","sent","i appreciate home a lot mor enow that i have to take care of an appartment","1323230049"
"1046","sent","lol","1327115937"
"194","sent","lol fsho","1313515222"
"1130","recieved","lol ill go if im not too crazy hungover","1327282050"
"2111","sent","i'm gonna need you a a getaway vehicle if shit goes south lol","1337562195"
"682","sent","i can give you the interactive examples","1322531449"
"1958","recieved","good cable hiding system","1335766871"
"770","recieved","haha thats good man","1323230065"
"1131","sent","lol, youll go so that youre consistently drunk","1327282063"
"2112","recieved","lol well i have a vehicle","1337562238"
"683","recieved","i'd appreciate that man","1322531456"
"195","recieved","plus you guys are friggin nuts i love it","1313515234"
"1047","sent","today, i got up, walked to loomis from my friends house","1327115947"
"1959","recieved","210 studyin today?","1336066333"
"771","recieved","yo monigguh","1323331311"
"1132","recieved","haha we'll see","1327282117"
"2113","sent","hahah, whats the worst that can happen?","1337562241"
"1960","sent","yeah already at grainger lol","1336066426"
"684","sent","fshoo one sec","1322532189"
"1048","sent","1/3rd the way through lecture, i ran outside of loomis and started puking in a garbage can for 5 minutes straight","1327115968"
"772","recieved","sup man","1323760020"
"1133","recieved","i might go to SLU that next day","1327282125"
"197","sent","lol yeeeeee :)","1313515242"
"1961","recieved","nice nice","1336066437"
"685","sent","55.3425","1322532282"
"2114","recieved","but i aint runnin from cops","1337562241"
"1049","sent","i havnt got fucked up like that since fresman year!","1327115979"
"773","sent","yo nm, just destroyed the ece190 final","1323760038"
"686","sent","40","1322532283"
"1134","sent","ey, your call man, youll be the birthday buy lol","1327282157"
"198","recieved","that we better ecompass your boy rod haha","1313515255"
"2115","recieved","nothing is gonna happen man trust me","1337562250"
"1962","sent","im making sure i dont fuck up any of this math, ravishing through these rview notes","1336066449"
"1050","recieved","damn dude","1327116100"
"774","sent","hows your exams goin?","1323760041"
"687","sent","if you need help gimmie a holler","1322532289"
"2116","sent","yeah, im gonna wait till a young dude is workin the counter too, so he's chill","1337562267"
"199","sent","lol fsho my niggga","1313515270"
"1963","recieved","i got u","1336066457"
"1135","sent","bot*","1327282161"
"1051","recieved","i haven't gotten like that since last semester... with you haha","1327116111"
"688","sent","based on my roommates incompetence, ill be here a while","1322532298"
"775","recieved","i think i killed it on 290","1323760049"
"1136","sent","boy*","1327282163"
"2117","sent","this rain man wtffffff","1337562270"
"1964","recieved","i think imma head over there as soon as fedex stops by my place","1336066468"
"1052","sent","lol, each of us did the same shit at one point or another","1327116146"
"200","recieved","you know julia btw?","1313515288"
"689","recieved","thanks man","1322532299"
"776","recieved","not gonna sleep for calc 3 tmrw. ","1323760056"
"1137","sent","*****","1327282166"
"2118","recieved","forsure","1337562276"
"690","recieved","ill hit u up later after this essay","1322532312"
"1965","sent","nice nice, lemme know","1336066477"
"1138","recieved","lol","1327282190"
"1053","sent","my buddy stys passed out puking in the toilet last night","1327116155"
"2119","recieved","yeah. i was about to grab food","1337562282"
"1966","sent","there is still room","1336066480"
"202","sent","fb?","1313515326"
"778","recieved","thanks man","1323760098"
"1054","sent","lmaooo","1327116156"
"691","recieved","i've got my car on campus so i can run around","1322532317"
"777","sent","lol, calc 3 is a bitch, gl","1323760089"
"1139","recieved","where you at niggah","1327462391"
"2120","sent","damn","1337562308"
"203","recieved","https://www.facebook.com/giulia.borowiec","1313515338"
"201","sent","whos that?","1313515323"
"1967","recieved","you at a table or downstairs?","1336066567"
"1055","recieved","damn","1327116174"
"779","sent","sleep is good for you though","1323760099"
"1140","sent","bus in 4 minutes, im going over cs with my nig","1327462421"
"2121","recieved","this limits me to drive thrus","1337562314"
"204","recieved","i hang out with her a lot","1313515343"
"1968","sent","im by the computers","1336066577"
"780","recieved","screw that man. i need to read this crap","1323760109"
"1056","recieved","thats rough","1327116176"
"693","recieved","yo u still awake man?","1322548479"
"1141","recieved","you in 173?","1327462435"
"781","recieved","its at 8am and i slept till like 2 today, so its nbd","1323760118"
"2122","sent","yeah","1337562328"
"694","sent","yeah a lil","1322548507"
"1969","sent","on the 4th","1336066581"
"205","sent","oh cute girl","1313515380"
"1057","recieved","i enjoyed myself last night... quite a bit haha","1327116189"
"695","sent","whats up","1322548510"
"1142","sent","yes","1327462492"
"2123","sent","since summers tarted, i began cooking for myself a lot more","1337562348"
"782","sent","yeah, you should be good","1323760149"
"692","sent","fshoo","1322532352"
"1970","sent","im gonna probably grab my netbook in a couple hours and ditch this shit though","1336066590"
"1058","sent","lol hell yeah","1327116199"
"1143","sent","brt bus here","1327462494"
"206","sent","she gonna be comin?","1313515383"
"696","recieved","lol abouta start this physics","1322548517"
"2124","sent","better meals -> bulkin up!","1337562358"
"783","sent","study now, crash after","1323760153"
"1971","recieved","got it.","1336066600"
"207","recieved","yeah me nd her are for sure goin to dayglow together","1313515393"
"697","sent","lol","1322548523"
"1144","recieved","this: http://i.imgur.com/PVCIj.png","1327537613"
"2125","recieved","haha fshoo","1337562391"
"1059","sent","freshman dorms is where its at for afterhours! ;)","1327116207"
"1972","recieved","idk i might go to the second floor","1336066604"
"208","sent","ooooo together ;)","1313515407"
"785","recieved","exactly haha","1323760158"
"1060","recieved","haha amen man","1327116218"
"1145","sent","lmao true life","1327537669"
"698","sent","good luck, its not easy the first time around","1322548537"
"2126","recieved","i just don't care","1337562392"
"1973","sent","yeah that was my plan, with the netbook","1336066683"
"784","sent","lol","1323760154"
"786","recieved","then study for 212...","1323760161"
"1061","recieved","wanna see the chick im talkin about? i need a second opinion","1327116255"
"1146","sent","brb, im hoppin in the shower","1327537676"
"699","sent","unless you're awesome at geometry, which im not","1322548548"
"2127","recieved","supp","1337730689"
"1974","sent","after i eat in a cuple of hours","1336066687"
"209","recieved","nah not like that man haha","1313515412"
"2919","sent","http://www.sendspace.com/file/gnwxan","1379991451"
"1910","sent","haha it was good, thanks man.","1335127588"
"1104","recieved","i doubt i'll get a bid. but whatever its been fun while its lasted","1327116836"
"3041","sent","he's sold his share of a startup for like 150k","1379999128"
"1320","sent","sorry","1328770471"
"103","sent","you startin something","1312951419"
"1975","recieved","got it","1336066697"
"2471","sent","she went to poland for a month, and my D is still dry :(","1358924804"
"104","sent","access forbidden","1312951425"
"531","recieved","yo u register yet?","1320940160"
"2920","recieved","yo man","1379994675"
"1406","recieved","iiiiight","1329104178"
"1105","recieved","niggah please.","1327281608"
"2472","recieved","lol sorry man","1358924817"
"1911","recieved","get ur girl to go?","1335127597"
"3042","recieved","well that sucks","1379999192"
"1976","recieved","youuu reeeaddy","1336132408"
"1407","recieved","im gonna be up so late...","1329104202"
"532","sent","yup","1320940169"
"105","recieved","403's for both?","1312951436"
"1321","recieved","its cool man","1328770481"
"2921","recieved","you know javascript?","1379994678"
"1912","sent","yeah of course ;)","1335127616"
"2473","recieved","when she back?","1358924826"
"1106","sent","nigguh, youre welcome.","1327281644"
"1322","sent","np niggy","1328770492"
"3043","recieved","keeping your shit together can be hard when you make a bit of cash","1379999203"
"1408","recieved","how well do u know 214 btw?","1329104209"
"1977","sent","ready as i'll be","1336132423"
"106","recieved","yeah im workin on some stuff. but i don't own tltd.tv and its pointing to my domain","1312951454"
"2922","recieved","i'm a n00b","1379994680"
"533","sent","check my fb wall for my sched","1320940195"
"1913","sent","its all good haha","1335127626"
"1107","sent","lol","1327281645"
"1323","recieved","fuckin shit wont work tho...","1328770505"
"3044","sent","that's so true man","1379999210"
"1409","sent","im not gonna study and imma get an A and imma swag hard as fuck","1329104222"
"534","sent","im not entirely sure as to my mathematica choice, but w/e","1320940205"
"1978","sent","some shit will trick me out, some wont","1336132430"
"2474","recieved","and why isn't she in school?","1358924830"
"1108","recieved","haha hows it goin","1327281656"
"2923","sent","yo all summer mayne","1379994709"
"107","recieved","so i don't know if its a botnet or what... so im just 403ing everyone except me for now","1312951467"
"1914","recieved","haha good shit man","1335127639"
"2475","sent","she's back already, she was gone for break","1358924839"
"1410","sent","thats how well","1329104224"
"3045","recieved","it's happened to me","1379999230"
"1979","sent","im headin over to the exam room in like 10 ins","1336132439"
"535","recieved","ok","1320940222"
"1324","sent",":(","1328770544"
"2924","sent","http://d3js.org/","1379994716"
"108","sent","hmm, quite peculiar ","1312951503"
"1915","recieved","happy with your grade?","1335195505"
"1109","sent","i knocked out last night at 930, im so well rested","1327281679"
"2476","sent","something changed about her man, i don't even know","1358924875"
"1411","recieved","lol imma go down there asap then","1329104244"
"3046","recieved","nobody is immune","1379999234"
"2925","recieved","i gotta sort a <table>","1379994746"
"1980","sent","mins*","1336132441"
"1110","recieved","nice man","1327281689"
"2477","sent","we're always a little crazy though","1358924895"
"1325","recieved","RAGGEEEE.","1328770572"
"1916","sent","51 YEEEEEEEE","1335195549"
"1412","sent","fshoo","1329104250"
"537","sent","lolz","1320940236"
"1981","recieved","at this point ill be happy with a 50","1336132482"
"3047","sent","money is evil mayne","1379999253"
"1326","sent","i got a hit","1328770602"
"2926","sent","oh easy","1379994756"
"1111","recieved","i slept 17 hours friday night","1327281692"
"109","sent","you sould ask an asian, like legit","1312951510"
"1917","sent","only 10 points lower than my friends for the most part","1335195557"
"536","recieved","i cant register till 340","1320940227"
"2478","recieved","like she's not into you?","1358924898"
"538","recieved","...","1320940263"
"3048","recieved","but oh so much fun...","1379999261"
"1982","recieved","at this point im happy with a 50","1336132486"
"1327","sent","go to my friends, search George","1328770640"
"1413","recieved","cuz im so screwed","1329104264"
"2927","sent","you want a sortable table plugin?","1379994773"
"110","sent","lol","1312951511"
"539","sent","this whole registration stuff is nonsense","1320940295"
"1918","recieved","nice nice","1335195562"
"1112","sent","lol, restin up for those pikes","1327281745"
"2479","sent","kinda man","1358924903"
"1328","sent","message George Capote","1328770651"
"3049","sent","haha yee","1379999265"
"111","recieved","haha","1312951526"
"2928","sent","in jquery?","1379994776"
"1983","sent","really, that bad?","1336132502"
"1414","sent","nigguh thats how i felt first exam dont worry","1329104321"
"540","sent","gtg review for an exam, lemme know how youre reg goes","1320940329"
"1113","recieved","haha yeah man","1327281753"
"112","recieved","i have friends who know about that stuff...","1312951534"
"2480","recieved","let it all out. i gotchu","1358924906"
"3050","sent",":D","1379999267"
"1329","recieved","shit niggah","1328771489"
"1919","sent","hbu?","1335195566"
"2929","recieved","tryin to stay away from jquery","1379994781"
"1415","sent","i got 85","1329104326"
"113","recieved","could be godaddys mistake too","1312951539"
"1984","sent","shit, i was hoping for 65 lolz","1336132508"
"541","recieved","k pce","1320940365"
"2481","sent","i think she might be depressed or something","1358924911"
"1114","recieved","its too crazy","1327281756"
"114","recieved","still, not taking a chance","1312951542"
"2930","recieved","but if it's super easy to implement","1379994787"
"1920","recieved","89 :p","1335195573"
"3051","recieved","man i can't wait to collect checks for this tennis season haha","1379999746"
"1985","sent","wanna cram shit in at gregg hall?","1336132514"
"1416","recieved","forsure","1329104345"
"2482","sent","that's my honest preception","1358924918"
"1115","recieved","and its almost my birthday bro. get ready","1327281762"
"1330","recieved","nvm i got it to work","1328771491"
"542","recieved","yo","1321838577"
"1986","recieved","lol 50 is bottomline","1336132515"
"1921","sent","creazy smart fuck","1335195586"
"115","sent","fsho i feel you","1312951566"
"3052","sent","hahah that's what's up","1380001226"
"1331","recieved","jesus that looked impossible at first tho","1328771496"
"1417","recieved","do they curve?","1329104347"
"543","recieved","yo u back yet?","1322367906"
"2931","recieved","http://stackoverflow.com/questions/7558182/sort-a-table-fast-by-its-first-column-with-javascript-or-jquery","1379994791"
"2483","recieved","damn man. i have a lot of personal experience with depression","1358924942"
"1987","recieved","http://i.imgur.com/sYYgS.gif","1336132521"
"1116","sent","february 17th? thats almost a month away lmaoo","1327281799"
"3053","recieved","why you up so lat ebtw","1380001313"
"1922","recieved","i got lucky with this one","1335195624"
"2932","sent","DUDE jquery is god bro","1379994818"
"1418","sent","not much","1329104361"
"116","sent","you need anything else, jsut let me know","1312951571"
"2484","recieved","stuffs not easy to deal with","1358924948"
"117","recieved","'preciate it man","1312951589"
"1332","sent","did you message george?","1328771537"
"1988","recieved","i feel like thawt","1336132524"
"3054","sent","well, ews shat itself so i'm gonna submit my 421 late on friday","1380001530"
"2933","sent","http://www.jquery4u.com/plugins/30-amazing-jquery-tables/","1379994821"
"1923","sent",":D","1335195634"
"1117","sent","ill mark my calendar though","1327281820"
"1333","recieved","yeah he never got back to me tho","1328771545"
"1419","sent","2 points?","1329104364"
"1118","sent","good thing its not later in february, im leaving the weekend of the 24th","1327281835"
"2485","sent","yeah man. literally, i talked to her for like two hours and all i got was ""i don't know""'s","1358925051"
"545","recieved","damn i wanna go out. nobodys here yet tho","1322367928"
"1989","sent","man, a 50 you can get by writing down random formulas and solving the exam 1 material","1336132539"
"1334","sent","ie did he help?","1328771546"
"3055","sent","but 473 :/","1380001537"
"1924","recieved","now i have to keep it up on the final lol","1335195647"
"2934","recieved","i just don't really always understand implementing js haha","1379994909"
"1119","recieved","dude its gonna be the birthday party to go to. trust me.","1327281840"
"1420","recieved","ah shit","1329104389"
"118","recieved","see you in two weeks btw","1312951592"
"544","sent","naw i wish","1322367916"
"2486","sent","the things about me though were fine, but why she was acting the way she was she just couldn't explain","1358925076"
"119","sent","oh, for sure !","1312951612"
"1990","sent","LOLZ epic","1336132548"
"1925","recieved","not gonna happen","1335195650"
"3056","recieved","it went down again last night? sorry i peaced man","1380037694"
"1335","sent","just msg him tellin him you got it","1328771560"
"2935","sent","dudeee it's so easy","1379994954"
"1120","sent","lol, i dont doubt it, bottles on bottles","1327281862"
"1926","sent","lolz ull be straight","1335195661"
"2487","sent","i gotta figure out if it's me, or if she's goin through some shit","1358925087"
"1991","recieved","haha yeah, i'll have a 70% in the class if i get a 50","1336132562"
"547","recieved","ouchh","1322367936"
"3057","sent","Hah yee","1380038305"
"1421","sent","dont worry nig you gonna get that 90","1329104436"
"1336","sent","hes working on something maybe, i never know what that kid is up to","1328771574"
"546","sent","i was sittin with  strep all weekend","1322367930"
"2936","sent","Bring it by and I'll write it in there lol","1379995071"
"120","sent","ahahah","1312951613"
"1927","recieved","we shall see","1335195703"
"2488","sent","before i do anything rash","1358925094"
"1121","sent","racks on racks on stacks","1327281866"
"1422","recieved","forsure","1329104457"
"548","sent","yeah, i thought it was mono, that would suck","1322367950"
"1992","sent","this is me","1336132565"
"3058","recieved","yo maciek","1380083404"
"121","recieved","not in a ill see you in two weeks and see you in four. i mean i will see you in two weeks.","1312951615"
"1122","recieved","exactly.","1327281955"
"1337","recieved","ah ight","1328771629"
"2937","recieved","i'm already gone :/","1379995103"
"549","sent","im free wednesday night onward, if anything","1322367961"
"2489","recieved","no man rash is never the answer","1358925112"
"1928","recieved","i'm just happy to have destroyed the average.","1335195711"
"1423","recieved","almost done with 210 hmew","1329106586"
"3059","sent","Yoyo","1380083454"
"1123","recieved","just gonna get all my groups of friends together. ","1327281984"
"1993","recieved","so im not too worried","1336132566"
"1929","sent","fshoo","1335195892"
"2938","sent","sheeit","1379995113"
"550","recieved","same here","1322367968"
"1338","recieved","waddddup","1329071319"
"3060","recieved","if you were to brush up on algorithms for interviews, where would you go?","1380083524"
"1339","sent","nm chillin","1329071717"
"122","recieved","and we *_WILL_* be drunk in two weeks togethaer","1312951624"
"2490","recieved","real men are calm and calculated","1358925119"
"1930","sent","i gtg to class peaces","1335195897"
"1124","sent","lol, i find that destructive, but do it","1327281996"
"2939","sent","dude, pure js sucks fat ones","1379995119"
"1994","sent","http://i.imgur.com/3eQEL.jpg","1336132567"
"2491","recieved","think it out, you know her best","1358925132"
"551","sent","just one mp and one exam, the way a week should be","1322367971"
"3061","sent","Cracking the coding interview 4th edition","1380083568"
"1340","sent","hbu?","1329071718"
"1995","sent","you're swaggin hard as hell lol","1336132576"
"1425","recieved","then gonna do prelab... sorry im movin slow...","1329106594"
"1931","recieved","pce","1335195903"
"1125","sent","if you become a pike by then theyll be fuckin w/ you too lol","1327282004"
"1424","recieved","hmw*","1329106588"
"2940","sent","jquery all the way","1379995124"
"552","recieved","physnuts?","1322367972"
"124","sent","first polish club party is the first friday after quad day, i expect you will be attending!","1312951643"
"123","sent","yes!","1312951630"
"2492","sent","yeah man. it's just hard when i can't get her to talk to me you know? w/e just gotta wait it out a little, give her space for another week","1358925283"
"1996","recieved","hahaha","1336132578"
"1594","recieved","can u come to HAB? i get out at 9:50","1329799475"
"210","recieved","shes like my best friend at school","1313515417"
"1062","sent","u added her on facebook?","1327116271"
"1169","recieved","what time u free?","1328032494"
"333","recieved","im thinking kamikazes and white russians haha","1314316242"
"2128","sent","https://fbcdn-sphotos-a.akamaihd.net/hphotos-ak-snc6/181845_10150814885592466_523432465_9844183_156823218_n.jpg","1337731083"
"2941","sent","or angular","1379995125"
"211","recieved","we don't touch each other","1313515421"
"61","sent","hows your summer been?","1311047627"
"1997","recieved","yeah idk","1336132584"
"1595","sent","meet me at the corner and you got it buddy","1329799509"
"2493","sent","she still texts me and shit so it's not like she's totally avoiding me","1358925297"
"1170","sent","i got 290 and 173 due too, ill have my hands full","1328032498"
"1063","sent","okay","1327116272"
"2942","recieved","lol","1379995139"
"62","recieved","its been good man. very ready to be back on campus","1311047672"
"2129","sent","get someeeee","1337731084"
"334","recieved","yo dude. nice seein you last night haha","1314384971"
"2494","recieved","yo, maybe if you think she's depressed, it's the counseling center","1358925393"
"1596","sent","just holler at me at like 10 mins before your class is done","1329799538"
"1998","recieved","have you heard what the curves like at the end of the class?","1336132594"
"1171","sent","i end class at like 6","1328032502"
"335","recieved","u goin home this weekend?","1314757628"
"2943","recieved","idk imma try and use that function","1379995144"
"1064","recieved","nah, but i found her","1327116284"
"2130","sent","brb goin to champaign","1337731088"
"212","sent","lmaoooooo i gotcha","1313515446"
"1597","recieved","forsure.","1329799570"
"1999","sent","lol, i know there has to be one","1336132605"
"2495","recieved","for her","1358925397"
"213","recieved","whens the first polish party btw?","1313515463"
"1172","sent","then grainger deanger","1328032512"
"336","sent","naw niggy","1314758187"
"2944","recieved","anyway you can read it?","1379995147"
"2000","sent","hopefully i pass, if not im retaking this bitch next semester","1336132613"
"1065","sent","thats the way to do it","1327116292"
"2131","recieved","ight.","1337731104"
"64","sent","haha, i feel you","1311047786"
"63","recieved","nothing like being at the uiuc","1311047679"
"2496","recieved","like look man","1358925403"
"1598","recieved","btw how do u say f u in polish?","1329803076"
"1173","recieved","wanna do 173 and 210 at 6?","1328032514"
"2001","sent","but its w/e","1336132615"
"337","sent","im playin catch up lol","1314758190"
"2132","recieved","yo man","1338524851"
"2497","recieved","sometimes it's easier to talk to someone you don't know about stuff and it's best if it's someone who's a professional and cares enough to make their career listening to people","1358925432"
"1066","recieved","http://profile.ak.fbcdn.net/hprofile-ak-snc4/372603_699488040_1764090116_n.jpg","1327116297"
"2945","sent","dude, there's no point in reinventing the weel","1379995175"
"214","sent","umm, well we party every day","1313515471"
"338","recieved","Haha we partying?","1314758206"
"1599","sent","like, somewhat politely or very vulgurly","1329803137"
"1174","sent","thats the plan","1328032525"
"215","recieved","ill bring her around she's half polish haha","1313515474"
"2002","sent","i'm planning on switching to cs","1336132624"
"66","recieved","lol motivated to do well in school?","1311047831"
"2133","recieved","i'm so fucking happy","1338524854"
"1067","recieved","shes the one on the right","1327116300"
"2946","sent","add a query dependency, and rock it","1379995187"
"65","sent","im ready to quit my shitty job and end my shitty community college carreer haha","1311047805"
"2498","recieved","trust me, it helped me.","1358925437"
"1600","recieved","haha very vulgarly","1329803214"
"1175","sent","im gonna knock out 290 now","1328032534"
"339","sent","lol, i dont see why not","1314758232"
"2003","recieved","damn, idk, i think i really can't get lower than a B in this class unless I BOMB the final","1336132638"
"216","sent","but probably friday at the polish headquarters","1313515478"
"1601","recieved","in case i get mad at a polish person again...","1329803222"
"1068","sent","i was worried it would be the one on the left","1327116317"
"2134","sent","haha whats good man?","1338524914"
"2499","sent","yeah, she's told me she went to the mental health center once before, but it was quick and  in passing","1358925466"
"2947","sent","jquery**","1379995194"
